Name,Team,Season,Level,Age,G,PA,H,1B,2B,3B,HR,RBI,BB,SO,GDP,SB,CS,BB%,K%,BB/K,AVG,wOBA,OBP,SLG,OPS,ISO,wRC,wRC+,LD%,GB%,FB%,GB/FB,Pull%,Cent%,Oppo%,PlayerId
"Ethan Long","SDP",2024,"A,A+,CPX",23,55,233,53,35,13,0,5,43,36,69,1,1,0,0.154506437,0.296137339,0.52173913,0.273195876,0.384754032536126,0.386266094,0.417525773,0.803791867,0.144329897,38.639680332585144,123.07658752677384,0.25,0.282258064,0.467741935,0.603448275,0.41732283,0.26771654,0.31496063,"sa3022961"
"Boston Baro","NYM",2024,"A,A+",19,95,419,102,74,19,5,4,47,46,76,4,9,1,0.109785202,0.181384248,0.605263157,0.277929155,0.3577816263019043,0.357995226,0.389645776,0.747641002,0.111716621,60.22114987946931,116.80829799120131,0.297945205,0.410958904,0.29109589,1.411764705,0.44781145,0.28956229,0.26262626,"sa3022962"
"A.J. Ewing","NYM",2024,"A,CPX",19,90,382,73,47,13,3,10,49,63,109,4,13,6,0.164921465,0.285340314,0.577981651,0.233226837,0.3640247129332957,0.361256544,0.389776357,0.751032901,0.15654952,56.839563996784335,116.22797711396039,0.200980392,0.406862745,0.392156862,1.0375,0.40865385,0.28846154,0.30288462,"sa3022963"
"Colin Houck","NYM",2024,"A",19,112,471,84,58,16,5,5,51,49,171,6,8,4,0.10403397,0.363057324,0.286549707,0.205882352,0.29975605847987724,0.303609341,0.306372549,0.60998189,0.100490197,46.77559033075075,80.68163829791963,0.282051282,0.388888888,0.329059829,1.181818181,0.47540984,0.25409836,0.2704918,"sa3022964"
"Tai Peete","SEA",2024,"A",18,115,528,126,84,26,9,7,71,55,162,5,45,5,0.104166666,0.306818181,0.339506172,0.269230769,0.35288192900127435,0.34280303,0.408119658,0.750922688,0.138888889,72.99687945690381,100.49935182914855,0.28852459,0.406557377,0.304918032,1.333333333,0.39871383,0.28938907,0.31189711,"sa3022966"
"Jake Zitella","NYM",2024,"CPX",19,45,172,37,25,9,1,2,16,17,41,4,1,1,0.098837209,0.238372093,0.414634146,0.25170068,0.35847683597442714,0.354651162,0.367346938,0.7219981,0.115646258,24.62289226817382,102.57646126217942,0.174757281,0.456310679,0.368932038,1.236842105,0.52336449,0.22429907,0.25233645,"sa3022968"
"Darling Fernandez","OAK",2024,"DSL",18,50,214,46,29,15,0,2,24,33,24,1,14,1,0.154205607,0.112149532,1.375,0.264367816,0.39000294754438314,0.38317757,0.385057471,0.768235041,0.120689655,35.53647219664976,113.81604336199165,0.158273381,0.431654676,0.410071942,1.052631578,0.40559441,0.20979021,0.38461538,"sa3022969"
"Kristian Campbell","BOS",2024,"A+,AA,AAA",22,115,517,142,87,32,3,20,77,74,103,8,24,8,0.143133462,0.199226305,0.718446601,0.330232558,0.44730020585910296,0.439071566,0.558139534,0.9972111,0.227906976,112.54995737888055,179.5285274824213,0.293375394,0.43533123,0.271293375,1.604651162,0.39209726,0.24316109,0.36474164,"sa3023011"
"Kyle Henley","CIN",2024,"A,CPX",19,57,251,59,42,10,5,2,22,23,84,2,36,3,0.091633466,0.334661354,0.273809523,0.273148148,0.36786633203307306,0.365461847,0.393518518,0.758980365,0.12037037,38.815676695601084,99.44086850939188,0.209302325,0.635658914,0.155038759,4.1,0.32835821,0.23134328,0.44029851,"sa3023012"
"Ralphy Velazquez","CLE",2024,"A,A+",19,101,453,87,52,23,1,11,61,66,95,7,8,2,0.145695364,0.209713024,0.694736842,0.23076923,0.35246003452128016,0.346578366,0.384615384,0.73119375,0.153846154,62.780099105684265,117.03950665169752,0.240282685,0.367491166,0.392226148,0.936936936,0.41034483,0.22413793,0.36551724,"sa3023013"
"Maxton Martin","TEX",2024,"CPX",19,37,153,31,20,7,2,2,26,15,41,2,6,0,0.098039215,0.267973856,0.365853658,0.229629629,0.32249979996213723,0.31372549,0.355555555,0.669281045,0.125925926,17.34786351553475,72.89798733960247,0.173913043,0.478260869,0.347826086,1.375,0.4,0.28421053,0.31578947,"sa3023014"
"Addison Kopack","SDP",2024,"A+,AAA,CPX",22,40,148,34,20,9,3,2,17,13,50,7,2,4,0.087837837,0.337837837,0.26,0.253731343,0.3435576094968899,0.324324324,0.410447761,0.734772085,0.156716418,20.552346874863794,89.40265171729511,0.2125,0.4125,0.375,1.1,0.41666667,0.32142857,0.26190476,"sa3023052"
"Nolan McLean","NYM",2024,"A+,AA",22,60,143,25,8,9,0,8,21,12,74,0,1,0,0.083916083,0.517482517,0.162162162,0.192307692,0.32053865210993304,0.265734265,0.446153846,0.711888111,0.253846154,17.18593547041634,99.34253389037367,0.203703703,0.37037037,0.425925925,0.869565217,0.58181818,0.21818182,0.2,"sa3023053"
"Kalae Harrison","PIT",2024,"A,A+,AA",22,73,259,39,29,8,0,2,25,27,72,2,10,2,0.104247104,0.277992277,0.375,0.173333333,0.25104839699741466,0.26848249,0.235555555,0.504038045,0.062222222,17.026901651305483,53.541984632580345,0.201342281,0.489932885,0.308724832,1.586956521,0.37341772,0.20886076,0.41772152,"sa3023054"
"Tommy Hawke","CLE",2024,"A",21,88,391,85,66,12,6,1,22,59,78,1,37,11,0.15089514,0.199488491,0.756410256,0.263157894,0.35779746148764013,0.379487179,0.346749226,0.726236405,0.083591332,55.94384531113012,120.80715811929481,0.232653061,0.506122448,0.261224489,1.9375,0.30278884,0.23505976,0.46215139,"sa3023055"
"Jonah Advincula","CLE",2024,"A+",23,99,373,76,58,10,3,5,42,54,75,3,32,4,0.144772117,0.201072386,0.72,0.248366013,0.35041531151340854,0.373655913,0.349673202,0.723329115,0.101307189,51.376104122737516,116.6005876810654,0.211206896,0.409482758,0.379310344,1.079545454,0.49361702,0.19574468,0.3106383,"sa3023056"
"C.J. Kayfus","CLE",2024,"A+,AA",22,107,481,118,69,26,6,17,92,59,117,6,5,2,0.122661122,0.243243243,0.504273504,0.291358024,0.4098873696059546,0.392931392,0.511111111,0.904042503,0.219753087,89.13474207701563,157.35434232975058,0.25951557,0.377162629,0.363321799,1.038095238,0.43877551,0.25170068,0.30952381,"sa3023068"
"Cooper Ingle","CLE",2024,"A+,AA",22,93,408,104,68,24,1,11,67,65,56,4,7,1,0.159313725,0.137254901,1.160714285,0.304985337,0.41697288085432616,0.419117647,0.478005865,0.897123512,0.173020528,77.13272018478351,160.22593188817746,0.265957446,0.453900709,0.280141843,1.620253164,0.43859649,0.25614035,0.30526316,"sa3023069"
"Alex Mooney","CLE",2024,"A+",21,105,473,95,58,22,3,12,55,50,100,7,43,6,0.105708245,0.21141649,0.5,0.234567901,0.3436408131117549,0.336152219,0.392592592,0.728744811,0.158024691,62.73027389784863,112.27018694119747,0.216666666,0.353333333,0.43,0.821705426,0.57741935,0.20322581,0.21935484,"sa3023070"
"Barrett Riebock","CLE",2024,"A,CPX",21,56,205,36,29,5,1,1,18,25,41,0,11,5,0.121951219,0.2,0.609756097,0.214285714,0.31610091546686686,0.336585365,0.273809523,0.610394888,0.059523809,23.085220970719067,79.42540690809732,0.234375,0.4296875,0.3359375,1.279069767,0.54135338,0.21804511,0.2406015,"sa3023071"
"Johnny Tincher","CLE",2024,"A+",22,55,216,31,23,5,0,3,18,33,56,4,0,1,0.152777777,0.259259259,0.589285714,0.176136363,0.29109835265963163,0.319444444,0.255681818,0.575126262,0.079545455,20.07666170983018,78.68394983162534,0.169491525,0.322033898,0.508474576,0.633333333,0.52459016,0.19672131,0.27868852,"sa3023072"
"Kevin Bruggeman","LAA",2024,"A+",22,73,282,58,44,10,1,3,27,28,67,4,15,3,0.09929078,0.237588652,0.417910447,0.241666666,0.31958812691163324,0.336956521,0.329166666,0.666123187,0.0875,32.380138877510554,94.16640835219341,0.127906976,0.53488372,0.337209302,1.586206896,0.36813187,0.2032967,0.42857143,"sa3023073"
"Colton Vincent","SDP",2024,"A,A+,CPX",24,62,237,60,40,17,3,0,42,22,48,4,3,0,0.092827004,0.202531645,0.458333333,0.297029702,0.37978951683488943,0.381355932,0.410891089,0.792247021,0.113861387,38.76397561345167,110.47178418940318,0.256410256,0.442307692,0.301282051,1.468085106,0.31012658,0.29746835,0.39240506,"sa3023089"
"TJayy Walton","PHI",2024,"A,CPX",19,40,159,26,16,7,0,3,16,19,51,3,7,5,0.119496855,0.320754716,0.372549019,0.195488721,0.317715344938842,0.320754716,0.315789473,0.636544189,0.120300752,17.824196541324895,90.95216963498163,0.275,0.3875,0.3375,1.148148148,0.34939759,0.18072289,0.46987952,"sa3023090"
"Jackson Castillo","NYY",2024,"A,A+",21,103,415,91,58,21,3,9,52,66,80,8,21,6,0.159036144,0.192771084,0.825,0.267647058,0.38500010492145154,0.385542168,0.426470588,0.812012756,0.15882353,68.52496084876286,134.28682079797844,0.241245136,0.377431906,0.381322957,0.989795918,0.46969697,0.28409091,0.24621212,"sa3023111"
"Luke Scherrer","PIT",2024,"CPX",19,43,139,30,22,8,0,0,13,18,21,1,4,2,0.129496402,0.151079136,0.857142857,0.272727272,0.3847710680270541,0.405797101,0.345454545,0.751251646,0.072727273,22.84161884954348,117.74681663450185,0.188235294,0.447058823,0.364705882,1.225806451,0.46666667,0.26666667,0.26666667,"sa3023140"
"Ryan Wilson","SDP",2024,"A",22,99,427,73,57,11,3,2,43,61,65,8,5,2,0.142857142,0.152224824,0.938461538,0.214076246,0.3313904761988888,0.360655737,0.281524926,0.642180663,0.06744868,51.45924284776614,87.60490142857783,0.19117647,0.367647058,0.44117647,0.833333333,0.4911032,0.22775801,0.28113879,"sa3023141"
"Antonio Anderson","BOS",2024,"A",19,108,482,75,52,17,1,5,34,69,122,8,3,4,0.143153526,0.253112033,0.56557377,0.185643564,0.29595427938516705,0.311203319,0.26980198,0.581005299,0.084158416,47.21678928283,82.7116195675816,0.194945848,0.512635379,0.292418772,1.753086419,0.42708333,0.25347222,0.31944444,"sa3023167"
"Josh Adamczewski","MIL",2024,"A,CPX",19,41,183,47,29,15,0,3,27,33,36,1,8,3,0.180327868,0.196721311,0.916666666,0.321917808,0.4562150239944458,0.459016393,0.486301369,0.945317762,0.164383561,41.876233706137,156.2644826468832,0.181818181,0.518181818,0.3,1.727272727,0.42727273,0.15454545,0.41818182,"sa3023168"
"George Lombard Jr.","NYY",2024,"A,A+",19,110,497,98,66,25,2,5,45,61,114,3,39,8,0.122736418,0.229376257,0.535087719,0.230588235,0.32810901021284444,0.338028169,0.334117647,0.672145816,0.103529412,60.75122911330914,99.4155762953836,0.237623762,0.468646864,0.293729372,1.595505617,0.47588424,0.24437299,0.27974277,"sa3023233"
"Rikuu Nishida","CHW",2024,"A,A+,AA",23,127,587,147,127,13,6,1,44,86,64,5,49,12,0.146507666,0.10902896,1.34375,0.303719008,0.3824742749307734,0.417525773,0.361570247,0.77909602,0.057851239,95.44835113119638,137.08361439197296,0.21728395,0.580246913,0.202469135,2.865853658,0.35680751,0.22535211,0.41784038,"sa3023234"
"Luis Arias","WSN",2024,"CPX",18,35,113,19,13,6,0,0,15,13,27,0,5,3,0.115044247,0.238938053,0.481481481,0.191919191,0.2775872716946261,0.285714285,0.252525252,0.538239537,0.060606061,8.816815136738803,55.90754035280051,0.1875,0.46875,0.34375,1.363636363,0.38356164,0.28767123,0.32876712,"sa3023259"
"Jake Cunningham","BAL",2024,"A,A+,CPX",21,92,350,67,50,11,2,4,35,37,106,2,29,5,0.105714285,0.302857142,0.349056603,0.219672131,0.3052980001471446,0.312320916,0.308196721,0.620517637,0.08852459,36.96122762930557,88.49744534849941,0.225641025,0.528205128,0.246153846,2.145833333,0.4009901,0.25742574,0.34158416,"sa3023269"
"Cole Urman","BAL",2024,"A,A+",22,83,305,54,36,13,0,5,20,37,93,1,10,1,0.121311475,0.304918032,0.397849462,0.207692307,0.31155224464120646,0.313531353,0.315384615,0.628915968,0.107692308,33.39918133637756,92.34927298245562,0.1875,0.3625,0.45,0.805555555,0.51764706,0.24705882,0.23529412,"sa3023270"
"Jaron Elkins","LAD",2024,"CPX",19,57,228,53,34,11,3,5,30,33,80,1,20,7,0.144736842,0.350877192,0.4125,0.284946236,0.4164500866542783,0.412280701,0.456989247,0.869269948,0.172043011,44.86804246272281,126.52118395477277,0.237623762,0.376237623,0.386138613,0.974358974,0.5046729,0.24299065,0.25233645,"sa3023288"
"Joe Olsavsky","ATL",2024,"A,A+",22,78,288,45,29,13,1,2,22,41,78,1,6,5,0.142361111,0.270833333,0.525641025,0.190677966,0.31479202542040086,0.336805555,0.279661016,0.616466571,0.08898305,32.510176541779934,94.5763134900664,0.28,0.373333333,0.346666666,1.076923076,0.44871795,0.25641026,0.29487179,"sa3023289"
"Jonny Farmelo","SEA",2024,"A",19,46,221,47,30,10,3,4,25,36,52,0,18,2,0.162895927,0.235294117,0.692307692,0.264044943,0.3919625146822496,0.398190045,0.421348314,0.819538359,0.157303371,37.68210754382401,123.94693717026865,0.246031746,0.341269841,0.412698412,0.826923076,0.41085271,0.29457364,0.29457364,"sa3023362"
"Leodalis De Vries","SDP",2024,"A",17,75,360,71,35,22,3,11,38,50,84,1,13,2,0.138888888,0.233333333,0.595238095,0.237458193,0.37791623754633796,0.361111111,0.441471571,0.802582682,0.204013378,57.209046655370706,115.51944622737722,0.183098591,0.323943661,0.492957746,0.657142857,0.49541284,0.2293578,0.27522936,"sa3023363"
"Sam Brown","LAA",2024,"AA",22,126,505,94,65,23,2,4,53,44,105,16,5,0,0.087128712,0.207920792,0.419047619,0.213636363,0.2877527276279912,0.298210735,0.302272727,0.600483462,0.088636364,45.88826210704817,82.4935447017473,0.239520958,0.452095808,0.308383233,1.466019417,0.42228739,0.23167155,0.34604106,"sa3023367"
"JT Mabry","MIA",2024,"A,A+",24,72,282,51,42,7,2,0,19,18,62,7,7,6,0.063829787,0.219858156,0.29032258,0.200787401,0.2561782329313217,0.268817204,0.244094488,0.512911692,0.043307087,18.743422116927615,53.97616641322594,0.242105263,0.378947368,0.378947368,1,0.42857143,0.21428571,0.35714286,"sa3023370"
"Maui Ahuna","SFG",2024,"A,CPX",22,34,149,34,26,4,0,4,23,18,42,0,8,1,0.120805369,0.281879194,0.428571428,0.267716535,0.36641181115336063,0.369127516,0.393700787,0.762828303,0.125984252,22.663723305414123,104.7444595484884,0.226190476,0.535714285,0.238095238,2.25,0.47126437,0.24137931,0.28735632,"sa3023373"
"Colby Shade","MIA",2024,"A,A+",22,114,483,108,74,24,2,8,44,44,135,2,45,8,0.091097308,0.279503105,0.325925925,0.26150121,0.3602975979912058,0.359667359,0.3874092,0.747076559,0.12590799,70.07216072567289,119.0139062274817,0.276978417,0.377697841,0.345323741,1.09375,0.49469965,0.22614841,0.27915194,"sa3023374"
"Matt Hogan","CHW",2024,"A,AA",24,91,325,50,30,11,2,7,38,48,114,2,20,4,0.147692307,0.35076923,0.421052631,0.187969924,0.31565368617022477,0.320987654,0.32330827,0.644295924,0.135338346,36.27805576832771,97.19557613909195,0.123376623,0.383116883,0.493506493,0.776315789,0.47133758,0.2611465,0.26751592,"sa3023375"
"Noah Myers","TBR",2024,"A,A+,CPX",24,88,349,75,53,16,1,5,34,66,83,1,37,5,0.189111747,0.237822349,0.795180722,0.273722627,0.39518192634417143,0.416184971,0.394160583,0.810345554,0.120437956,59.90996680429734,142.8387566940964,0.248677248,0.465608465,0.285714285,1.629629629,0.40101523,0.30964467,0.2893401,"sa3023377"
"Felnin Celesten","SEA",2024,"CPX",18,32,144,44,27,10,4,3,27,18,28,3,5,2,0.125,0.194444444,0.642857142,0.352,0.45827844159470665,0.430555555,0.568,0.998555555,0.216,33.68491677350897,150.3951941364505,0.228260869,0.630434782,0.141304347,4.461538461,0.46236559,0.23655914,0.30107527,"sa3023381"
"Julian Brock","TEX",2024,"A",23,95,393,89,62,17,4,6,41,31,111,5,7,6,0.078880407,0.282442748,0.279279279,0.253561253,0.3309820794633457,0.318066157,0.376068376,0.694134533,0.122507123,48.54150133887482,104.2888227918412,0.273109243,0.453781512,0.273109243,1.661538461,0.40167364,0.21757322,0.38075314,"sa3023424"
"Christian Knapczyk","CLE",2024,"A",22,92,399,80,59,12,7,2,41,56,70,2,18,8,0.140350877,0.175438596,0.8,0.25,0.36266184092766074,0.381909547,0.35,0.731909547,0.1,58.5044838026532,123.80362673859078,0.217391304,0.399209486,0.383399209,1.041237113,0.36964981,0.307393,0.3229572,"sa3023425"
"Nelly Taylor","BOS",2024,"A,A+",21,111,475,95,57,26,4,8,54,63,119,4,33,10,0.132631578,0.250526315,0.529411764,0.233415233,0.34424240940495543,0.336842105,0.375921375,0.71276348,0.142506142,63.620516426671905,112.65058985219508,0.265957446,0.358156028,0.375886524,0.952830188,0.48287671,0.19863014,0.31849315,"sa3023426"
"Caden Rose","BOS",2024,"A,A+",22,35,143,29,17,7,1,4,23,12,43,2,3,1,0.083916083,0.3006993,0.279069767,0.232,0.344640497977917,0.328671328,0.4,0.728671328,0.168,19.482207330000207,113.12297100919476,0.246753246,0.389610389,0.363636363,1.071428571,0.5375,0.25,0.2125,"sa3023458"
"Tomas Frick","NYY",2024,"A",23,47,173,36,23,11,0,2,18,23,28,1,1,0,0.132947976,0.16184971,0.821428571,0.25,0.3619913748233994,0.369942196,0.368055555,0.737997751,0.118055555,25.302356321759802,118.82045264680279,0.191304347,0.4,0.408695652,0.978723404,0.60683761,0.17948718,0.21367521,"sa3023485"
"Chris Brito","KCR",2024,"A,A+,AA,AAA",24,72,279,54,41,11,0,2,25,53,43,9,6,3,0.189964157,0.154121863,1.232558139,0.252336448,0.3675122420279988,0.404332129,0.3317757,0.736107829,0.079439252,41.725054333759765,126.13866875965005,0.191860465,0.470930232,0.337209302,1.396551724,0.35028249,0.23163842,0.4180791,"sa3023486"
"Matthew Clayton","MIN",2024,"A,A+",25,42,135,29,21,5,0,3,19,13,30,5,0,2,0.096296296,0.222222222,0.433333333,0.268518518,0.39587226002304643,0.407407407,0.398148148,0.805555555,0.12962963,23.19757385719855,140.00134754793672,0.294871794,0.358974358,0.346153846,1.037037037,0.46835443,0.3164557,0.21518987,"sa3023544"
"Walker Martin","SFG",2024,"A,CPX",20,69,312,53,36,7,2,8,38,61,128,2,6,1,0.19551282,0.41025641,0.4765625,0.218106995,0.37614276286490095,0.391025641,0.362139917,0.753165558,0.144032922,50.05081882959188,107.51040420389629,0.17699115,0.495575221,0.327433628,1.513513513,0.4,0.27826087,0.32173913,"sa3023545"
"J.D. Gonzalez","TBR",2024,"A",18,72,288,39,32,6,0,1,33,34,95,5,1,0,0.118055555,0.329861111,0.357894736,0.161157024,0.24500717996304874,0.268292682,0.198347107,0.466639789,0.037190083,15.943475826413657,39.9072617878196,0.166666666,0.406666666,0.426666666,0.953125,0.47096774,0.23870968,0.29032258,"sa3023546"
"Cesar Hernandez","HOU",2024,"A",21,94,382,77,58,15,2,2,34,30,85,2,34,7,0.078534031,0.222513089,0.352941176,0.229850746,0.30413480485297,0.311518324,0.304477611,0.615995935,0.074626865,39.700643116913284,87.75084156000064,0.221774193,0.528225806,0.25,2.112903225,0.45882353,0.17647059,0.36470588,"sa3023547"
"John Michael Faile","CIN",2024,"A+,CPX",24,41,149,37,21,8,1,7,21,14,50,2,1,0,0.093959731,0.335570469,0.28,0.282442748,0.410814129666194,0.369127516,0.519083969,0.888211485,0.236641221,28.679362588793282,135.51917116262422,0.2125,0.275,0.5125,0.536585365,0.43902439,0.29268293,0.26829268,"sa3023579"
"Drew Davies","CIN",2024,"CPX",18,36,127,21,15,4,0,2,17,26,35,3,1,0,0.204724409,0.275590551,0.742857142,0.214285714,0.35951242229295155,0.385826771,0.31632653,0.702153301,0.102040816,18.572849131625645,94.02336326306222,0.158730158,0.492063492,0.349206349,1.409090909,0.40625,0.203125,0.390625,"sa3023580"
"Nicolas Perez","LAD",2024,"CPX",19,33,126,28,21,4,0,3,9,17,36,1,14,1,0.134920634,0.285714285,0.472222222,0.264150943,0.37717406049607294,0.38095238,0.386792452,0.767744832,0.122641509,20.402188619277492,104.10394450721934,0.214285714,0.385714285,0.4,0.964285714,0.37142857,0.27142857,0.35714286,"sa3023603"
"Nate Rombach","WSN",2024,"A,CPX",23,59,233,58,38,14,1,5,23,20,63,4,2,0,0.085836909,0.270386266,0.317460317,0.273584905,0.3631383047595045,0.339055793,0.41981132,0.758867113,0.146226415,34.56398691896792,114.16049377801586,0.274647887,0.443661971,0.28169014,1.575,0.44520548,0.28082192,0.2739726,"sa3023620"
"Payton Eeles","MIN",2024,"A,A+,AAA",24,111,469,114,75,19,8,12,60,67,68,7,41,10,0.142857142,0.144989339,0.985294117,0.306451612,0.42475820315216034,0.434968017,0.497311827,0.932279844,0.190860215,93.31866659326434,155.22957539544478,0.201954397,0.504885993,0.293159609,1.722222222,0.39102564,0.23397436,0.375,"sa3023622"
"Luis Rives","HOU",2024,"CPX",19,40,132,28,22,4,0,2,15,10,27,3,12,3,0.075757575,0.204545454,0.37037037,0.231404958,0.29791737057780493,0.290076335,0.314049586,0.604125921,0.082644628,12.460073649986297,67.63691218594619,0.214285714,0.547619047,0.238095238,2.3,0.37362637,0.27472527,0.35164835,"sa3023624"
"Angel Arredondo","TEX",2024,"CPX",17,29,107,14,10,3,0,1,7,24,24,2,2,3,0.224299065,0.224299065,1,0.184210526,0.37090260625999666,0.411214953,0.263157894,0.674372847,0.078947368,16.729943350115025,100.5244405439569,0.156862745,0.470588235,0.372549019,1.263157894,0.48148148,0.18518519,0.33333333,"sa3023647"
"Kyle Hess","MIN",2024,"A,A+",25,65,225,47,25,14,4,4,26,16,48,5,9,4,0.071111111,0.213333333,0.333333333,0.233830845,0.32693062315072713,0.303571428,0.402985074,0.706556502,0.169154229,27.097888001205714,100.00683138462261,0.138157894,0.453947368,0.407894736,1.112903225,0.43870968,0.16774194,0.39354839,"sa3023651"
"Patrick Lee","DET",2024,"A,A+,AA",24,68,243,52,34,12,1,5,31,31,62,4,35,4,0.127572016,0.255144032,0.5,0.253658536,0.3641201051664941,0.366255144,0.395121951,0.761377095,0.141463415,36.07762629098235,123.27717769237658,0.264285714,0.442857142,0.292857142,1.512195121,0.40972222,0.27777778,0.3125,"sa3023666"
"Sebastian Baquera","TEX",2024,"DSL",17,27,116,27,18,6,0,3,25,21,18,1,4,1,0.181034482,0.155172413,1.166666666,0.313953488,0.4874538316808898,0.48275862,0.488372093,0.971130713,0.174418605,28.364186318524325,167.59277249885713,0.153846153,0.353846153,0.492307692,0.71875,0.45454545,0.31818182,0.22727273,"sa3023707"
